Lat,Lon,Type,Name
39.955707,-75.198441,pub,Brownie's 38th St.
39.955306,-75.198587,restaurant,Chili's
49.906768,-97.179796,school,Tec Voc
39.953342,-75.193493,restaurant,Mad4Mex
39.953015,-75.192289,cafe,Starbucks
46.916733,-71.319229,fuel,Esso
34.090963,-118.090372,fuel,Chevron Mission Car Wash
46.848649,-71.294845,fuel,EKO
49.155130,-121.960441,fuel,Petro-Canada
49.141222,-121.961012,fast_food,Burger King
49.141789,-121.961064,bank,Vancity
49.140380,-121.960394,fast_food,Wendy's
49.111126,-121.958182,bank,TD Canada Trust
49.110736,-121.957582,bank,Scotiabank
44.499825,-80.203355,hospital,General and Marine hospital
30.409095,-88.756883,fuel,Chevron
43.884309,-79.372294,fuel,Shell
43.869111,-79.362374,cafe,Tim Hortons
50.425980,-101.046001,hospital,Birtle Hospital
43.247508,-79.839767,restaurant,Big Top Family Resturant
46.168523,-74.424575,parking,Bois du Rossignolet. Sentiers de randonnée.
30.402047,-88.714056,fuel,La La Land
43.707104,-79.344046,fuel,Esso
37.764931,-122.423238,pub,Kilowatt
37.392995,-121.977493,restaurant,Pizza My Heart
37.737112,-119.571318,restaurant,Dining Pavilion
43.236610,-79.792134,fuel,Shell
43.690115,-79.349265,fuel,Eagle Gas
44.257820,-76.551826,car_wash,Dolphin Spot Free Car Wash
44.259019,-76.548408,greenhouse,Pleasant View Greenhouses
44.260448,-76.546912,model_home,Walnut Grove Estates Model Home
44.260400,-76.559095,gas_substation,Union Gas Substation
44.268628,-76.558594,retirement_home,Waterford Retirement Residence
44.261782,-76.558412,community_centre,Emerald Adult Community Centre
34.667400,-82.922037,place_of_worship,Seneca Ward
44.237174,-76.571482,fuel,Shell
44.240964,-76.568308,pub,Raxx Bar & Grill
44.237224,-76.579341,cafe,Country Style
44.237238,-76.575144,fast_food,Pizza Pizza
44.238125,-76.577772,dmv,Ontario Drivers & Vehicles Licenses
44.236796,-76.571644,restaurant,Iguana
44.237475,-76.559623,restaurant,Ramekins Casual Restaurant
44.238224,-76.559135,gas_substation,Union Gas Substation
44.239866,-76.528703,fuel,Shell
37.337115,-122.066756,cafe,Starbucks
37.337272,-122.066161,cafe,Peet's Coffee and Tea
48.453874,-123.398811,library,Saanich Centennial Library Branch
42.625142,-89.365458,place_of_worship,Living Word
42.624801,-89.367372,place_of_worship,Brodhead Baptist Church
43.433176,-80.356866,place_of_worship,Beacon Baptist Church
37.419203,-122.094254,fast_food,Krispy Kreme
43.648375,-79.373563,cafe,Second Cup
43.649526,-79.372481,cinema,Imagine Cinemas Market Square
43.649270,-79.378218,cafe,Starbucks Coffee
47.396058,-122.323303,pub,Yard Arm
47.401998,-122.324818,pub,The Lighthouse
43.676394,-79.358699,bank,CIBC
43.702952,-79.342593,library,Toronto Public Library - Thorncliffe Branch
43.689601,-79.349064,pharmacy,Rexall I.D.A. Stanbury's Pharmacy
43.689921,-79.349342,cafe,Coffee Time
50.422275,-101.047364,bank,Royal Bank
50.422325,-101.048679,bank,Birtle Vanguard Credit Union
43.662670,-79.404704,fuel,Horizon
45.591989,-73.430715,restaurant,Bistrot Chez Lulu
44.499009,-80.206263,school,Connaught Public School
34.221780,-88.232868,vending_machine,Mississippi Welcome Center
20.638359,-105.231833,hospital,IMSS
20.662040,-105.244825,hospital,Hospital Naval
32.862660,-117.224303,fast_food,Los Primos Mexican Food
32.862689,-117.224432,restaurant,Shanghai Cafe
32.862725,-117.224475,cafe,The Daily Bagel
44.262156,-76.543872,place_of_worship,Christ Church Cataraqui
44.005666,-77.244771,cinema,Mustang Drive-In
43.682679,-79.323504,pharmacy,Coxwell Pharmacy
43.683539,-79.323449,bank,CIBC
43.683463,-79.323817,fast_food,Subway
43.713551,-79.378108,fuel,Esso
42.587728,-89.392990,place_of_worship,Grace Independant Baptist Church
42.590638,-89.510327,school,Juda School
46.812665,-71.214759,bus_station,Place d'Youville
43.381988,-79.800488,swimming_pool,Tansley Woods Pool
37.586821,-122.364388,pharmacy,Walgreens
37.600833,-122.382390,fast_food,In-N-Out Burger
43.684057,-79.321121,bank,TD
37.596635,-122.386305,restaurant,Chipotle Mexican Grill
37.597009,-122.386846,pharmacy,Walgreen's
42.033348,-84.110802,parking,Trails
37.579758,-122.357803,place_of_worship,Orthodox Church of All Russian Saints
34.016909,-118.406611,restaurant,Yokohama Sushi
49.228400,-122.848383,fast_food,Tim Hortons
43.681301,-79.337996,child_care,Metamorphosis Child Care Centre
49.211177,-122.923216,fuel,Esso
49.212449,-122.919749,cafe,Tim Hortons
49.212659,-122.919347,cafe,Starbucks Coffee
45.450024,-73.465532,place_of_worship,Good Shepherd Catholic Church
42.004631,-83.940617,police,Police Department
42.004421,-83.940682,townhall,Tecumseh City Hall
42.003777,-83.940713,post_office,U. S. Postal Service
42.034261,-84.112054,parking,Cobbler's Knob
37.768150,-122.424096,pub,Thieves Tavern
42.030916,-84.108658,parking,Hosta Hillside
42.028945,-84.111383,parking,Conservatory
42.029075,-84.110564,parking,Visitor Center
42.026842,-84.115453,parking,Evergreen Hill
42.023843,-84.116109,parking,Lilacs
42.030250,-84.112180,parking,Juniper Hill
40.152753,-76.606639,pub,Lucky Duck's
43.117168,-80.737722,fast_food,A&W
34.380718,-89.532503,post_office,United State Post Office
50.771897,-101.209549,parking,Russell Golf Club
49.055759,-122.195172,public_building,Sumas First Nations Hall
43.315407,-79.804841,police,Ontario Provincial Police
46.804626,-71.243843,fuel,Irving
46.843364,-71.212884,fuel,Irving
46.844732,-71.214711,fuel,Canadian Tire Essence+
43.655404,-79.388118,cafe,Tim Hortons
43.655683,-79.388290,post_office,FedEx Office Print and Ship Center
43.657174,-79.388599,pharmacy,Shoppers Drug Mart
41.798905,-92.068375,library,Marengo Public Library
41.790126,-92.073627,fuel,Casey's General Store
41.793007,-92.074755,fuel,Pronto
41.799860,-92.071210,post_office,MArengo Post Office
41.802163,-92.069141,school,Iowa Valley Elementary School
41.958642,-83.669929,fuel,Speedway
38.251840,-85.755928,post_office,Galleria Post Office
43.220936,-79.763409,school,Green Acres School
41.919433,-83.417325,fuel,Marathon
38.100773,-85.567070,restaurant,Bootleg Barbeque
41.736680,-92.724953,school,Davis Elementary
43.693755,-79.297520,place_of_worship,Faith Presbyterian Community Church
33.789626,-84.307084,restaurant,Los Loros
43.689415,-79.296955,pharmacy,Main Drug Mart
43.689508,-79.296568,bank,RBC Financial Group
43.689123,-79.296969,fast_food,Pizza Nova
43.688167,-79.300466,cafe,Tim Hortons
43.688307,-79.301647,pharmacy,Main Drug Mart
49.133200,-122.581878,fuel,Chevron
49.126798,-122.623789,fuel,Husky
33.776874,-84.296594,car_sharing,Zipcar
48.444980,-123.334316,cafe,Hillside Coffee and Tea
43.690353,-79.290562,fast_food,Subway
49.887331,-97.140271,cafe,The Fyxx
49.879159,-97.146004,restaurant,Bangkok Thai
49.879539,-97.146398,fast_food,Subway
49.885820,-97.150214,place_of_worship,All Saints Church
49.886189,-97.145032,place_of_worship,Broadway United
49.886713,-97.143109,fast_food,Subway
49.889567,-97.135601,fast_food,VJ's Drive In
49.889604,-97.135753,restaurant,Johnny G's
32.870923,-117.231890,car_rental,Enterprise
32.868298,-117.231669,bank,Bank of America
32.868198,-117.232093,bank,Citibank
32.869406,-117.231033,cafe,Pete's Coffee and Tea
32.869338,-117.232497,restaurant,Elijah's
32.877183,-117.235852,bus_station,Gilman Transit Center
35.609713,-115.391664,fuel,Flying J - Primm
43.640781,-79.354973,nightclub,Sound Academy - The Docks Night Club
41.752452,-92.005576,place_of_worship,First Lutheran
50.422272,-101.047552,restaurant,S & D Restaurant
43.684264,-79.346505,fast_food,KFC
36.257569,-115.644746,restaurant,Mount Charleston Restaurant and Lounge
43.249698,-79.864268,pub,Corktown
43.686807,-79.334378,fuel,Global
43.241379,-79.779142,fuel,7-Eleven
38.532793,-90.493426,restaurant,Imo's Pizza
38.532863,-90.493489,pub,Trueman's Place Pub & Grill
38.536515,-90.496540,cafe,Starbuck's
51.072935,-114.071862,fast_food,McDonald's
51.079859,-114.071905,place_of_worship,St. Giles
39.985040,-76.190911,library,Strasburg-Heisler Library
40.022408,-76.194543,restaurant,Ruby Tuesday
51.082785,-114.096432,fuel,Domo
44.239011,-76.505994,fast_food,Subway
44.239050,-76.506108,fast_food,Great Chow
38.517582,-90.493170,school,Rockwood Summit High School
38.512751,-90.494189,school,Kellison Elementary School
38.511408,-90.496963,school,Rockwood South Middle School
27.950326,-82.458838,theatre,Tampa Theatre
45.084882,-93.262010,townhall,Fridley City Hall
45.084797,-93.262010,police,Fridley Police
45.084906,-93.263083,fire_station,Fridley Fire Station
50.771792,-101.210498,parking,Russell Golf Club
50.771965,-101.210533,parking,Russell Golf Club
50.772065,-101.209607,parking,Russell Golf Club
43.683782,-79.322353,cafe,Tim Hortons
45.103835,-93.264851,post_office,Fridley Post Office
39.753545,-104.998483,pub,Wynkoop Brewing Company
38.510267,-90.373814,fuel,Gas station
43.701218,-79.297247,library,Toronto Public Library - Dawes Road
49.878509,-97.138526,fuel,Domo
27.948538,-82.458507,pharmacy,CVS Pharmacy
43.691572,-79.301468,community_centre,Secord Community Centre
30.377603,-88.528523,restaurant,La Fiesta Brava
30.377984,-88.528024,fast_food,McDonald's
30.378516,-88.527108,fast_food,Taco Bell
30.379801,-88.525306,fuel,Exxon
30.380518,-88.524177,fast_food,Wendy's
30.385658,-88.515933,fast_food,Waffle House
30.382742,-88.520535,fast_food,KFC
30.381089,-88.523272,restaurant,Ly Buffet
27.951849,-82.456397,bus_station,Tampa, FL
27.950688,-82.457526,place_of_worship,First Presbyterian Church of Tampa
30.291503,-97.734911,atm,University Federal Credit Union
27.950372,-82.445911,fuel,BP
33.838695,-83.942546,school,J. C. Magill Elementary School
43.173036,-80.277306,restaurant,Wimpy's Diner
43.225849,-79.829660,pub,Pour House
43.253226,-79.853183,place_of_worship,Church of St John and St Andrew
20.660827,-105.244719,college,Escuela Secundaria Técnica 15  (La pesquera)
20.604881,-105.233711,pharmacy,Farmacia Guadalajara
30.415094,-88.800709,bank,Keesler Federal Credit Union
30.416426,-88.819554,pub,Fort Bayou Saloon
30.413178,-88.827636,restaurant,Salvetti Brothers
30.414830,-88.787577,restaurant,Dynasty Buffet
30.412789,-88.787638,fast_food,Papa Johns Pizza
30.415931,-88.774153,fuel,Chevron
30.446998,-88.717536,fuel,Chevron
30.446739,-88.718532,restaurant,The Shed
30.401361,-88.718778,fuel,Kangaroo
30.436853,-89.093681,restaurant,Cracker Barrel
30.436557,-89.092951,restaurant,Logans Roadhouse
30.437400,-89.095809,restaurant,Chilis
30.438207,-89.097783,fast_food,Waffle House
30.440997,-89.097225,restaurant,O Charleys
30.439836,-89.096954,fast_food,Back Yard Burgers
49.932469,-97.098698,fuel,Shell
48.426637,-123.315042,pub,The Penny Farthing
30.361132,-88.547115,school,Pascagoula High School
43.661901,-79.383077,fast_food,Pizza Pizza
43.662163,-79.383189,cafe,Second Cup
43.662202,-79.383587,fast_food,McDonald's
43.662884,-79.383872,fast_food,Mr. Sub
43.662764,-79.383462,fast_food,Wendy's
43.665064,-79.384446,cafe,Starbucks Coffee
43.664787,-79.384254,bank,Scotiabank
43.664356,-79.384483,fast_food,McDonald's
43.668069,-79.386043,cafe,Country Style/Bistro Deli/TCBY
43.668558,-79.386264,pharmacy,Shoppers Drug Mart
43.668797,-79.385993,cafe,Starbucks Coffee
43.668890,-79.386026,fast_food,McDonald's
43.668944,-79.386392,fast_food,KFC FReSH
43.668736,-79.386559,cafe,Second Cup
43.669165,-79.386144,stripclub,Brass Rail
48.445136,-123.466367,bus_station,Colwood Transit Exchange
43.366860,-79.733498,fuel,Husky
43.365356,-79.735592,fuel,Esso
48.426615,-123.320039,cafe,Oak Bay Serious Coffee
37.580859,-122.359075,place_of_worship,New Life Community Church
40.463306,-79.952506,pub,Bloomfield Bridge Tavern
40.440102,-79.952619,post_office,Oakland Post Office
34.853342,-89.970099,school,Hernando Hills Elementary
34.832653,-89.977652,school,Hernando Middle School
32.273092,-90.192183,fast_food,Pilot; McDonald's
43.392103,-79.821626,hospital,Urgent Care Canada Clinic
43.392096,-79.822831,fuel,Esso
43.707160,-79.304601,fuel,Petro (St. Clair Petroleum Limited)
20.652036,-105.218800,place_of_worship,San Miguel Arcangel
27.954936,-82.456237,place_of_worship,Greater Bethel Baptist Church
47.002114,-71.193674,place_of_worship,Sainte Brigitte de Laval
34.092247,-118.604700,school,Topanga Elementary School
34.094497,-118.601085,parking,Dead Horse Trailhead
37.551753,-122.305651,fuel,Arco
44.097001,-88.605710,parking,Wiouwash Trail
37.555950,-122.292917,restaurant,Fish Market Restaurant
37.585460,-122.365452,fast_food,Subway
37.584915,-122.366018,restaurant,Broadway Grill Inc
43.657753,-79.381727,fast_food,Pizza Pizza
43.659498,-79.390945,cafe,Tim Hortons
43.666499,-79.377989,fuel,Petro-Canada
40.459214,-79.966957,bus_station,Herron Station
43.379106,-79.806973,fuel,Petro-Canada
43.415252,-79.743291,police,Halton Regional Police
42.785661,-84.508773,recycling,East Lansing Department of Public Works
42.764925,-84.515494,cinema,NCG Lansing Eastwood Cinema
43.707367,-79.398756,cinema,Cineplex Cinemas Yonge-Eglinton and VIP (formerly SilverCity)
43.705524,-79.398379,cinema,Famous Players
43.663575,-79.370588,restaurant,The Irv
43.663472,-79.372290,restaurant,Chew Chew's Diner
43.662978,-79.374633,pharmacy,Guardian Drugs Greendale
43.660702,-79.373781,community_centre,Miziwe Biik Aboriginal Employment and Training
43.660651,-79.374057,child_care,Gerrard Early Learning Centre
43.657619,-79.376190,fast_food,Subway
43.656724,-79.375453,cafe,Ali Basha Cafe
43.656983,-79.375495,fast_food,Mutual Street Deli
43.656759,-79.376452,fast_food,241 Pizza
43.656344,-79.377233,fast_food,Pizza Pizza
43.656424,-79.376945,restaurant,Ali Baba's Middle Eastern Cuisine
43.656377,-79.378157,fast_food,Subway
40.441823,-80.012783,fountain,Point State Park Fountain
43.655661,-79.380416,restaurant,Hard Rock Café
30.277815,-97.736322,pub,Scholz Garten
37.380781,-122.050315,place_of_worship,St. Cyprian Church
45.548068,-73.592088,cinema,Cinéma Beaubien
48.432576,-123.321475,restaurant,Baan Thai
48.432627,-123.321098,cafe,LatteOne
48.432298,-123.322553,restaurant,Eugene's
48.432236,-123.320624,bank,Oak Bay Branch
37.424322,-122.165629,fast_food,Stern Cyber Cafe
37.424076,-122.170826,cafe,CoHo
43.707929,-79.300484,fuel,Esso
43.714012,-79.298455,pharmacy,Victoria Park Pharmacy
43.661195,-79.382114,bank,TD Canada Trust
37.423915,-122.171192,restaurant,The Treehouse
37.766838,-122.415560,pub,The Wooden Nickel
37.759543,-122.414183,school,John O'Connell High School
37.758742,-122.415666,pub,Shotwell's
43.709293,-79.296380,pharmacy,Main Drug Mart
43.708617,-79.295578,pub,Brigadoon
37.424264,-122.170734,fast_food,Jamba Juice
37.424437,-122.170714,fast_food,Heirlooms
37.424482,-122.170872,fast_food,Union Square
37.425049,-122.170496,fast_food,The Axe & Palm
37.763286,-122.407913,pub,Verdi Club
43.672789,-79.319066,bank,RBC Financial Group
43.673013,-79.319126,cafe,Coffee Time
40.262118,-76.885828,pub,Ceoltas Irish Pub
46.839509,-71.222140,place_of_worship,Église Saint-Pascal de Maizerets
40.261713,-76.884764,pub,Brick Haus
40.261468,-76.884894,pub,Zembie's Sports Tavern
40.261188,-76.883798,pub,McGrath's Pub
34.110674,-118.090611,place_of_worship,Hope Christian Fellowship
43.649513,-79.393209,pub,The Black Bull
43.649738,-79.391190,cafe,Second Cup
40.325387,-76.898782,restaurant,Morgan's Place
40.267050,-76.885500,pub,Sturges Speakeasy
42.983061,-81.290809,restaurant,Kelsey's
35.041486,-90.003902,parking,Tennessee Welcome Center
43.650191,-79.390180,bar,Queen Street Warehouse
43.650039,-79.390577,restaurant,Spring Rolls
43.650346,-79.389542,bank,Scotiabank
43.650536,-79.388470,pub,The Rex Jazz & Blues Bar
43.650742,-79.387543,cafe,Starbucks Coffee
43.651273,-79.380403,shipping_and_receiving,HBC/Bay Adelaide Centre Shipping & Receiving
43.650635,-79.381254,fast_food,South St. Burger
43.650896,-79.382041,restaurant,Fishermans Wharf Lighthouse
43.000759,-81.291644,school,Orchard Park Elementary
43.001265,-81.291893,parking,Orchard Park School
43.664344,-79.400582,restaurant,Varsity Deli
43.651575,-79.377295,pub,Batch
43.650595,-79.377076,post_office,Adelaide Post Office
43.650748,-79.377360,fast_food,La Prep
43.650566,-79.377270,cafe,Lettieri
43.649505,-79.376892,cafe,Tim Hortons
43.649731,-79.375764,bank,CIBC Banking Centre
43.650393,-79.371651,cafe,Second Cup
43.650217,-79.372394,restaurant,Biagio Restorante
43.649074,-79.374194,fast_food,Subway
43.649383,-79.370995,fast_food,Pizza Pizza
43.648396,-79.370695,pharmacy,Main Drug Mart
43.647964,-79.376125,cafe,Tim Hortons
43.647813,-79.376042,fast_food,Quiznos Sub
43.648741,-79.375878,parking,26 Welington Street West
43.648898,-79.375326,restaurant,P.J. O'Brien Restaurant
43.649989,-79.374583,restaurant,Quesada Mexican Grill
43.650241,-79.376032,restaurant,Mercatto Restaurant
43.650088,-79.375957,restaurant,O'Briens
43.650753,-79.376182,restaurant,Mirto Italian Restaurant
43.650688,-79.376692,restaurant,BLD Restaurant
43.650680,-79.378379,fast_food,Quiznos Sub
43.650845,-79.378482,fast_food,McDonald's
43.651384,-79.378972,fast_food,A&W
43.651440,-79.379004,cafe,Tim Hortons
43.651516,-79.379084,restaurant,Sunset Grill
43.651951,-79.378887,pharmacy,Rexall
34.063564,-117.225543,fuel,Arco
34.065525,-117.226482,fuel,Shell
50.421008,-101.051370,place_of_worship,St George's Anglican Church
45.564576,-73.587512,fuel,Ultramar
43.652683,-79.379098,bank,BMO Bank of Montreal
43.655421,-79.380353,fast_food,Popeyes Louisiana Kitchen
35.969943,-78.510269,library,Wake Forest Public Library
43.654791,-79.380082,fast_food,Burger King
43.655261,-79.385282,restaurant,Kyoto House Japanese Restaurant
35.836452,-78.319820,library,Zebulon Public Library
35.857441,-78.711759,library,West Popular Lending Library
35.778588,-78.366112,library,Wendell Public Library
43.655376,-79.385891,place_of_worship,Masjid Toronto
43.655148,-79.385817,restaurant,Garden Restaurant
43.654856,-79.386186,restaurant,Hemispheres Restaurant Bistro
40.240062,-76.934332,fuel,Sunoco
43.667949,-79.369909,fast_food,Pizza Pizza
43.666860,-79.363139,restaurant,Piggy's
43.664213,-79.362099,community_centre,Toronto Kiwanas Boys & Girls Clubs
43.661769,-79.367132,pharmacy,Parliament Pharmacy
41.744470,-92.723758,library,Stewart Public Library
40.263719,-76.888081,restaurant,Firehouse Restaurant
40.261154,-76.883912,restaurant,Arooga's Downtown
40.261336,-76.884159,restaurant,Stocks on 2nd
45.408766,-73.473661,fast_food,McDonald's
45.410325,-73.476624,restaurant,Restaurant des Jardiniers Maraîchers
45.414633,-73.485233,pharmacy,Proxim
45.413460,-73.492383,bank,Caisse Pop
49.109007,-121.959267,pub,Jolly Miller Pub
45.718553,-73.471306,pub,Le Skratch
45.755707,-73.446575,fuel,Petro-Canada
37.865629,-122.262715,parking,Ellsworth Structure
37.867310,-122.261428,place_of_worship,First Baptist Church (in Covenant with First Congregational Church)
37.868403,-122.260710,cafe,The Musical Offering and Cafe
37.868438,-122.260446,cafe,Espresso Experience
37.868488,-122.260021,bank,Wells Fargo
37.868535,-122.259274,cafe,Cest Cafe
37.873419,-122.268746,pub,Triple Rock Brewery
45.535148,-73.582201,cafe,Café Bistro Les Entretiens
48.476628,-123.332783,cafe,Starbucks
43.224843,-87.985215,library,Frank L. Weyenberg Library of Mequon Thiensville
42.722108,-84.497097,school,Red Cedar Elementary School
49.167682,-121.957591,restaurant,Bavarian Steak and Schnitzel House
33.476524,-81.969975,cafe,New Moon Cafe
33.475922,-81.970279,restaurant,Rooster's Beak
33.476431,-81.969674,restaurant,Blue Sky Kitchen
33.476216,-81.970129,restaurant,Bee's Knees
43.310850,-79.916847,fast_food,Wendy's
42.778114,-84.507861,bank,Mercantile Bank
48.449418,-123.370714,car_rental,Discount Car Rental
48.469620,-123.362639,restaurant,Ali Baba's
48.469955,-123.362527,pharmacy,London Drugs
48.461783,-123.333493,bank,Shelbourne Branch
35.839351,-78.591879,library,Green Road Library
35.803026,-78.487004,library,East Regional Library
35.784229,-78.781637,library,Cary Public Library
35.780217,-78.618279,library,Richard B. Harrison Library
35.768670,-78.569705,library,Olivia Raney Local History Library
45.544812,-73.599769,fuel,Ultramar
45.539331,-73.599993,bank,Caisse Desjardins
45.004424,-89.332999,parking,Dells of the Eau Claire Park parking
51.059247,-114.013719,fuel,Petro Canada
48.461334,-123.297375,doctors,Amanda Weinerman Optometry Clinic
35.754751,-78.614784,library,South Raleigh Library
45.717253,-73.486428,fuel,Esso
48.461510,-123.296263,cafe,Starbucks
48.461262,-123.296724,fuel,Village Service
48.460913,-123.297158,pharmacy,Heart Pharmacy
27.944913,-82.464865,theatre,David Falk Theatre
27.926253,-82.344355,place_of_worship,Crossing Church
48.436133,-123.350271,restaurant,Haultain Fish & Chips
48.436054,-123.340190,cafe,Koffi
45.460167,-73.467613,fast_food,Subway
45.450222,-73.454690,atm,Couche-Tard
48.437614,-123.383090,shelter,Trans Canada Trail Pavillion
43.361570,-79.846398,public_building,Brant Hills Community Centre
48.253047,-69.528014,fuel,Irving
48.298374,-68.866757,fuel,Petro-Canada
48.513660,-68.459437,fuel,Dépanneur Pointe-au-Père Enr.
43.049242,-81.250401,parking,School
41.911903,-88.340619,fuel,7-Eleven
35.789664,-78.658024,library,Cameron Village Regional Library
35.743776,-78.825158,library,Eva H. Perry Library
35.706019,-78.621159,library,South East Regional Library
35.582968,-78.797892,library,Fuquay-Varina Community Library
35.649945,-78.836332,library,Holly Springs Community Library
45.656318,-73.421471,fuel,Shell
43.393526,-79.789260,fuel,Esso
45.271056,-75.303086,police,Ontario Provincial Police (OPP
42.724317,-84.478555,ice_cream,MSU Dairy Store
48.502431,-64.173979,restaurant,Resto des Margaulx
45.268021,-75.300473,fast_food,Tim Hortons
45.269458,-75.294674,fast_food,Mario 2-for-1 Pizza
50.903839,-114.115398,school,Glenmore Christian Academy
37.869117,-122.254825,cafe,Cafe Strada
45.270593,-75.291967,pharmacy,Jean Coutu
45.270457,-75.292241,bank,Caisse Populaire
37.867989,-122.256551,pub,Henry's
37.868025,-122.256810,post_office,United Postal Business Center
43.231192,-79.808984,school,Hamilton Campus
37.867115,-122.256708,parking,Anna Head Lot
37.873508,-122.265160,parking,Genetics Underground Garage
37.867074,-122.258112,parking,Epworth West Lot
37.867150,-122.258297,restaurant,Berkeley Thai House
37.866755,-122.259057,parking,Sather Gate Garage
37.864906,-122.266202,veterinary,Berkeley Dog and Cat Hospital
37.864796,-122.267140,restaurant,Saha
43.008609,-81.336283,fast_food,KFC Taco Bell
43.010196,-81.337283,bank,Bank Of Nova Scotia
37.865687,-122.267212,cafe,Royal Ground Coffee
37.868419,-122.267556,cafe,Peet's Coffee & Tea
37.868498,-122.266402,fuel,Touchless Gasoline
37.873327,-122.264884,restaurant,Pat Brown's Grille
45.684671,-73.435453,bank,Banque de Montréal
42.726584,-84.480463,fast_food,MSU Food Court
43.449815,-80.562599,place_of_worship,Westminster United Church
45.686715,-73.432650,fuel,Esso
45.699116,-73.425038,car_rental,Bleu Pélican
45.698950,-73.425127,fuel,Harnois Diesel
52.070013,-120.183582,parking,Baily's Chute
42.009439,-87.765039,cinema,Crown Village Crossing 18
42.745879,-84.482873,post_office,East Lansing Main Post Office
43.449632,-80.562532,place_of_worship,Temple Shalom
48.852196,-67.517549,fuel,Petro Canada
37.868058,-122.258761,bank,Bank of America
45.539938,-73.609128,police,Poste de quartier n°35
45.549086,-122.900985,pub,Cornelius Pass Roadhouse & Imbrie Hall
33.512861,-90.342012,university,Mississippi Valley State University
27.939419,-82.369449,place_of_worship,Keeney Chapel United Methodist
37.799551,-122.437048,restaurant,Mel's Drive-in
45.276192,-75.287080,school,Ecole Publique de la Riviere Castor
27.894681,-82.367328,place_of_worship,Progress Village Seventh-day Adventist Church
43.679687,-79.340206,cafe,Coffee Time
43.679943,-79.340481,cafe,Starbucks Coffee
43.358752,-79.862941,place_of_worship,Flamborough Canadian Reformed Church
47.563854,-70.205497,pub,Chez Ginette
43.342977,-79.825406,cafe,Tim Hortons
27.894681,-82.366573,place_of_worship,Harris Temple United Methodist
27.893854,-82.367723,place_of_worship,Saint Joseph Missionary Baptist Church
43.679673,-79.341983,fast_food,Pizza Pizza
43.678545,-79.347519,fast_food,Baskin-Robbins
48.143963,-69.717956,fuel,Crevier
48.143754,-69.718273,post_office,Postes Canada
45.560280,-73.577264,school,École des métiers de l'informatique, du commerce et de l'administration de Montréal
45.556259,-73.580769,parking,Centre Étienne-Desmarteau
45.558682,-73.598868,fuel,Ultramar
42.037484,-87.750225,place_of_worship,Temple Judea Mizpah
43.678898,-79.345545,restaurant,Roméo Bouzouki Lounge
45.526877,-73.589846,fuel,Ultramar
37.338925,-122.042506,fast_food,Round Table Pizza
41.286646,-75.511431,fuel,Joe's Kwik Mart
37.341485,-121.902934,public_building,Visitor and Education Center
42.055668,-87.746174,restaurant,Panera Bread
43.677048,-79.355300,fast_food,Pizza Nova
32.712730,-117.156312,restaurant,Cafe Chloe
49.283192,-123.109050,pub,The Cambie
42.009936,-87.762263,bank,Bank of America
37.867231,-122.258692,restaurant,Tako Sushi
48.026635,-65.257623,fuel,Petro Canada
37.867319,-122.258709,fast_food,Fat Slice
48.522421,-64.213298,post_office,Canada Post
37.867428,-122.258726,pub,Pappy's
37.867932,-122.259163,fast_food,Noah's Bagel
41.925606,-87.649282,fast_food,McDonald's
37.868610,-122.258768,cafe,Jamba Juice
37.868762,-122.257888,cafe,Tivoli Cafe
37.868647,-122.257546,restaurant,Julie's Healthy Cafe
37.868933,-122.256630,public_building,University YWCA
37.870475,-122.254986,cafe,Rice and Bones
37.867940,-122.267012,parking,UCB Parking
27.959034,-82.450790,place_of_worship,New Salem Primitive Baptist Church
27.962781,-82.447099,place_of_worship,Allen Temple African Methodist Episcopal Church
27.956109,-82.450834,place_of_worship,Greater Mt. Moriah Primitive Baptist Church
27.955358,-82.450800,place_of_worship,Saint Peter Claver Catholic Church
45.460656,-73.466973,bank,CIBC
45.460854,-73.466942,bank,RBC Banque Royale
43.240465,-79.814145,school,Delta Secondary School
45.475162,-73.467153,restaurant,Arahova Souvlaki
45.471088,-73.467247,fast_food,Harvey's
42.026659,-87.777425,restaurant,Char House Grill
43.219655,-79.768103,fuel,Husky
43.219758,-79.768183,fast_food,Country Style Donuts
43.227592,-79.764036,fuel,Shell
43.237282,-79.759788,fuel,Esso
42.938145,-78.879902,school,McKinley High School
41.922757,-87.635214,fountain,Eli Bates Fountain
45.471842,-73.466927,restaurant,Kanda Restaurant
45.469296,-73.467314,restaurant,Ben & Florentine
45.468064,-73.466980,fast_food,Les Restaurants D. Lafleur
45.469062,-73.469022,restaurant,Le Pavillon Lilas
45.529285,-122.088286,parking,Larch Mountain
45.088135,-78.320984,parking,Haliburton Scout Reserve
37.747379,-122.413844,school,Saint Anthony - Immaculate Conception
45.573183,-122.994616,place_of_worship,Old Scotch Church
47.754867,-122.164696,fuel,Shell
47.753987,-122.166168,fuel,ARCO
48.460101,-123.333202,cafe,Urban Cup
48.460115,-123.333431,restaurant,Panago
48.461059,-123.333155,fast_food,McDonald's
27.951127,-82.463769,arts_centre,STRAZ Center for the Performing Arts
43.336940,-79.835527,studio,100 Huntley Street (studios)
27.962827,-82.440165,place_of_worship,Our Lady of Perpetual Help Church
27.964113,-82.437575,post_office,Ybor City Post Office
49.082281,-122.056130,fuel,Petro-Canada
